"Code";"EAN koda";"Product name";"Žeton";"Kratek opis";"Podroben opis";"Stamp";"Kategorije";"Objavljeno";"Arhivirano";"Košarica";"Mission";"New";"Priporočamo";"Zaloga";"Nabavna cena";"Prodajna cena";"online price";"Funkcijska cena";"DDV v %";"Teža v kg";"Unit";"Podenota";"Prikazna slika";"Dodatna fotografija 1";"Dodatna fotografija 2";"Dodatna fotografija 3";"Dodatna fotografija 4";"Dodatna fotografija 5";"Dodatna fotografija 6";"Dodatna fotografija 7";"Dodatna fotografija 8";"Količina v paketu";"Min. količina za naročilo";"Max. količina za naročilo";"Qty step";"Dobava od";"Dobava do";"Ni sinhronizacije";"Koda nadprodukta";"Kode povezanih produktov";"Kode dodatnih storitev";"Skladišče Open Ocean Sports GmbH (Main warehouse)";"Skladišče Cobra International Co., LTD (Board production)";"Skladišče Open Ocean Sports GmbH (Open Ocean warehouse)";"Skladišče Marketing France (Marketing FR)";"Skladišče Transit 1 (Cobra) E.S.T. end of January (Transit 1)";"Skladišče Transit 2 (China) E.S.T. (Transit 2)";"Skladišče Nicholas Warembourg (Nico - Team Rider)";"Skladišče Nicolas Reynes (Nicolas - team rider)";"Skladišče Tine Slabe (Tine - team rider)";"Skladišče Transit 4 (Ukraine) EST 05.04. (Transit 4)";"Skladišče Transit 5 (Airfright China) ETA 20.06. (Transit 5)";"Skladišče Germany one (Germany one)";"Skladišče Germany two (Germany two)";"Skladišče Slovenia one (Slovenia one)";"Skladišče Surfline Kiel (Surfline Kiel)";"Skladišče Global Creation Sports Gear LTD. (China production)";"Skladišče ExW (Time2Enjoy (Australia))";"Skladišče Thomas Goyard (Goyard)";"Skladišče Test parc France (Test Parc FR)";"Skladišče Miry 24 Logistik GmbH (Warehouse Hamburg)";"Skladišče not valid stock (''Inventory'')";"Skladišče GR (Test Parc GER)";"Skladišče Warehouse Switzerland (Warehouse Switzerland)";"Skladišče Time 4 Action (T4A)";"Size";"Available for preorder"
"PATRIK_AEON_FRONTWINGS";"";"Patrik AEON Frontwings";"patrik-aeon-frontwings";"<p>WORLDCUP PERFORMANCE LOW-DRAG FOIL FRONT WINGS FOR YOUR AEON FOIL SYSTEM</p>";"<p>Our front wings have the best thickness-to-strength ratio on the market resulting in ultra-stiff wings with controlled flex patterns. Our production process has been optimised to have the lowest tolerances in the windsurfing industry.</p>
<ul>
<li>
<p>“DNA-M” for “Medium” stiffness. More power for heavy riders and lighter winds. Affordable pricing.</p>
</li>
<li>
<p>“DNA-H” for stiffness level “Hard”. Maximum control in high winds, high speed runs and jibes.</p>
</li>
<li>""DNA-X"" is a special ""H"" construction (named ""H"" on the actual wing) when profiles get too thin for ""DNA-M"" layups.</li>
</ul>
<p style=""color: #ffffff;""><br /><br />DIRECT ACCESS: <a style=""color: #ffffff;"" title=""Sets"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-windsurf-sets.html"">WINDFOIL SETS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-foilmasts.html"">MASTS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-fuselages.html"">FUSELAGES</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-frontwings.html"">FRONTWINGS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-backwings.html"">BACKWINGS</a> // <a style=""color: #ffffff;"" title=""Accessories"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-accessories.html"">ACCESSORIES</a></p>";"";"WINDSURFING\AEON Windsurf foil system\AEON SYSTEM";"1";"0";"1";"1";"0";"1";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/aeon-frontwings-overview.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aeon-frontwing-connection.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aeon-frontwing-mounted.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aeon-frontwings.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aeon-frontwing-titan.jpg";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_FOIL_AIO_PRO\PATRIK_FOIL_RACE\PATRIK_FOIL_COMP\PATRIK_FOIL_S2";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_AEON_FUSELAGES";"";"Patrik AEON Fuselages";"patrik-aeon-fuselages";"<p>THE AEON FUSELAGES WITH THE PATENTED SELF-LOCKING CONNECTION.</p>";"<p>“Aluminium” beats carbon in terms of compatibility, stiffness and lightweight 3-Dimensional strength.</p>
<p>“Titanium” beats aluminium and carbon offering even more stiffness and allowing reduced diameter outlines with less drag and improved 3-dimensional strength.</p>
<p><strong>Mast-Fuselage connection:</strong> The patent pending <strong>“Self-Lock Dual-Box”</strong> guarantees the safest and stiffest connection backed up with 2x tx30 M6 extra safety bolts.</p>
<p><strong>Frontwing connection:</strong> The flat surface with a recess in the centre and 3x tx30 M8-Bolts is offering the stiffest and most reliable front wing connection available.</p>
<p><strong>Backwing connection:</strong> The flat surface with a centre recess and multiple m6 inserts guarantees precise backwing trim options with a stiff and reliable connection.</p>
<p style=""color: #ffffff;""><br /><br />DIRECT ACCESS: <a style=""color: #ffffff;"" title=""Sets"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-windsurf-sets.html"">WINDFOIL SETS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-foilmasts.html"">MASTS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-fuselages.html"">FUSELAGES</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-frontwings.html"">FRONTWINGS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-backwings.html"">BACKWINGS</a> // <a style=""color: #ffffff;"" title=""Accessories"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-accessories.html"">ACCESSORIES</a></p>";"";"WINDSURFING\AEON Windsurf foil system\AEON SYSTEM";"1";"0";"1";"1";"0";"1";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/aeon-fuselages-overview.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fuse5.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fuse3.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fuse2.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/fuse4.jpg";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_FOIL_RACE\PATRIK_FOIL_COMP\PATRIK_RACE_SF\PATRIK_FOIL_S2";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_AEON_BACKWINGS";"";"Patrik AEON Backwings";"patrik-aeon-backwings";"<p>THE TECHNICALLY MOST ADVANCED STABILIZER REAR WINGS ON THE MARKET</p>";"<p>“DNA-H” (hard) only for the most stability and control in all conditions. The special profile and shape of the backwings allow us to use low angles of attack on the stabilizers without losing control and flight stability. The whole foil system is working as one. Our backwings are carefully finetuned to work best with our fuselage shapes and frontwings.</p>
<ul>
<li><strong>150</strong>: Surface 150cm2, Span 340mm, Aspect Ratio 7.70 </li>
<li><strong>160</strong>: Surface 160cm2, Span 380mm, Aspect Ratio 9.03</li>
<li><strong>175</strong>: Surface 175cm2, Span t.b.c., Aspect Ratio t.b.c.</li>
<li><strong>195</strong>: Surface 195cm2, Span 420mm, Aspect Ratio 9.05
<p><br />(Bigger sizes for Windsurf and Wingfoil Wave / Freestyle and Freeride to come 2025.)</p>
</li>
</ul>
<p style=""color: #ffffff;""><br /><br />DIRECT ACCESS: <a style=""color: #ffffff;"" title=""Sets"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-windsurf-sets.html"">WINDFOIL SETS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-foilmasts.html"">MASTS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-fuselages.html"">FUSELAGES</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-frontwings.html"">FRONTWINGS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-backwings.html"">BACKWINGS</a> // <a style=""color: #ffffff;"" title=""Accessories"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-accessories.html"">ACCESSORIES</a></p>";"";"WINDSURFING\AEON Windsurf foil system\AEON SYSTEM";"1";"0";"1";"1";"0";"1";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/aeon-backwings-overview.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/tailwings1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/tailwings4.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/tailwings3.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/tailwings2.jpg";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_FOIL_AIO_PRO\PATRIK_FOIL_RACE\PATRIK_FOIL_COMP\PATRIK_FOIL_S2";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"P13230002004";"4262434060357";"Patrik AEON Foil Bag";"p13230002004";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"25,4790";"25,4790";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/foilbagxl.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_ACCESSORIES";"";"";"0";"0";"0";"0";"0";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"Foilbag";""
"P13230002002";"4262434060340";"Patrik AEON Foil bag Pro";"p13230002002";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"27,2650";"27,2650";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/foilbagpro1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/foilbagpro3.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/foilbagpro2.jpg";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_ACCESSORIES";"";"";"0";"0";"0";"0";"0";"40";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"50";"Foilbag Pro";""
"P14239007000";"4262434060289";"Patrik AEON Shims Set";"p14239007000";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"2,3750";"2,3750";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/aeon-shims.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_ACCESSORIES";"";"";"0";"0";"0";"0";"0";"100";"0";"0";"0";"5";"50";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"141";"Shim Set 1";""
"P06230011000";"4262434060333";"Patrik AEON Torx T30 Screwdriver";"p06230011000";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"2,0900";"2,0900";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/aeon-screwdriver.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_ACCESSORIES";"";"";"0";"0";"0";"0";"0";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"206";"30";""
"PATRIK_AEON_ACCESSORIES";"";"Patrik AEON Accessories";"patrik-aeon-accessories";"<p>SHIMS, BAGS, TOOLS AND EVERYTHING YOU NEED TO COMPLETE YOUR AEON FOIL SYSTEM</p>";"<p>Make sure to order your accessories when you are composing your individual AEON set from single parts. Shimset, bag and screwdriver need to be ordered seperately but will be included in the complete foil sets. Protection covers are included with the masts, frontwings and backwings. All AEON screws (m6 and m8) use the TX30 head. Tuttle box screw length will vary according to the board you are using and for that reason are not included with AEON the foil. Always make sure your tuttle box screws are long enough and fully use the thread lengths of the inserts.</p>
<p style=""color: #ffffff;""><br /><br />DIRECT ACCESS: <a style=""color: #ffffff;"" title=""Sets"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-windsurf-sets.html"">WINDFOIL SETS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-foilmasts.html"">MASTS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-fuselages.html"">FUSELAGES</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-frontwings.html"">FRONTWINGS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-backwings.html"">BACKWINGS</a> // <a style=""color: #ffffff;"" title=""Accessories"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-accessories.html"">ACCESSORIES</a></p>";"";"WINDSURFING\AEON Windsurf foil system\AEON SYSTEM";"1";"0";"1";"0";"0";"1";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/aeon-extras-overview.jpg";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FOILRIDE_CLOSEOUT";"";"Patrik Foil Ride 2022 - CLOSE OUT";"patrik-foil-ride-2022";"<p>EASY FREERACE FOIL BOARD WITH RACING DNA.</p>";"";"";"SPECIALS";"1";"0";"1";"0";"1";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/closeout-deals_11.jpg";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P01200001103";"4262431692056";"Patrik QT-Wave 103 l";"p01200001103";"";"";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/qt1032020.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_QT_WAVE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"103";""
"P01180096016";"4262431691653";"Patrik Slalom 87 V3 - GET";"p01180096016";"";"";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_SLALOM_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P06230011001";"4262434060227";"Patrik AEON Screws set";"p06230011001";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"1,6150";"1,6150";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/aeon-screwset1.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_ACCESSORIES";"";"";"0";"0";"0";"0";"0";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"137";"AEON Screw Set";""
"P02230009073";"4262434060234";"Patrik Foil Comp 73 GEN3";"p02230009073";"";"";"";"WINDSURFING\Windsurf boards";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"630,8980";"630,8980";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/fc73-gen3.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_FOIL_COMP_GEN3";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"0";"2";"73";""
"44332211";"";"Preorder test product";"preorder-test-product";"";"";"";"WINDSURFING\Windsurf boards";"0";"0";"0";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"33445566";"";"33445566";"";"";"";"";"";"1";"0";"1";"0";"0";"0";"In stock";"0,0000";"0,0000";"333,0000";"0,0000";"0,0000";"0,00";"";"";"";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"44332211";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";""
"55667788";"";"55667788";"";"";"";"";"";"1";"0";"1";"0";"0";"0";"In stock";"0,0000";"0,0000";"666,0000";"0,0000";"0,0000";"0,00";"";"";"";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"44332211";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";""
"P01240001071";"4262434060449";"Patrik QT-Wave 71";"p01240001071";"";"";"";"";"0";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_QT_WAVE";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P01240012055";"4262434060456";"Patrik Defi LTD 55";"p01240012055";"";"";"";"";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"517,7639";"517,7639";"0,0000";"15,35";"kos";"";"https://www.patrikinternational.com/assets/shop_product/defi-ltd-55-close.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_DEFI_LTD";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"4";"55";""
"P01240012060";"4262434060463";"Patrik Defi LTD 59";"p01240012060";"";"";"";"";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"524,0720";"524,0720";"0,0000";"15,60";"kos";"";"https://www.patrikinternational.com/assets/shop_product/defi-ltd-59-close.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_DEFI_LTD";"";"";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"6";"59";""
"P01240010155";"4262434060944";"Patrik E-Ride 155 l";"p01240010155";"";"";"";"";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"425,1065";"425,1065";"0,0000";"18,91";"kos";"";"https://www.patrikinternational.com/assets/shop_product/e-ride155.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_E_RIDE";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"155";""
"P02230009079";"4262434060241";"Patrik Foil Comp 79 GEN3";"p02230009079";"";"";"";"WINDSURFING\Windsurf boards";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"642,6428";"642,6428";"0,0000";"19,20";"kos";"";"https://www.patrikinternational.com/assets/shop_product/fc79-gen3.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_FOIL_COMP_GEN3";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"79";""
"P02230009085";"4262434060258";"Patrik Foil Comp 85 GEN3";"p02230009085";"";"";"";"WINDSURFING\Windsurf boards";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"654,9374";"654,9374";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/fc85-gen3.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_FOIL_COMP_GEN3";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"1";"85";""
"P02230009089";"4262434060265";"Patrik Foil Comp 89 GEN3";"p02230009089";"";"";"";"WINDSURFING\Windsurf boards";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"668,8023";"668,8023";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/fc89-gen3.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_FOIL_COMP_GEN3";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"89";""
"P02230099095";"4262431692964";"Patrik IQ Foil Comp 95";"p02230099095";"";"";"";"";"0";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"860,0000";"860,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P05230099000";"4262431699277";"Patrik Carbon IQ Foil Set";"p05230099000";"";"";"";"";"0";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kom";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P13240099001";"4262434061248";"Patrik IQ Bag Pro";"p13240099001";"";"";"";"iQFOiL CLASS";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"83,9000";"83,9000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/patrik-iq-double-bag3.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_IQ_BOARDBAG";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"2";"iQ Bag Pro Double";""
"P13240099002";"4262434061255";"Patrik IQ Bag";"p13240099002";"";"";"";"iQFOiL CLASS";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"40,0000";"40,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/patrik-iq-double-bag3.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_IQ_BOARDBAG";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"12";"iQ Bag Standard";""
"P06240099900";"4262434061262";"Patrik IQFoil Front Wing 900";"p06240099900";"";"";"";"iQFOiL CLASS";"0";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"221,8500";"221,8500";"0,0000";"16,70";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"";""
"P06240099255";"4262434061279";"Patrik IQFoil Tail Wing 255";"p06240099255";"";"";"";"iQFOiL CLASS";"0";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"62,5900";"62,5900";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"52";"";""
"P06240099115";"4262434061286";"Patrik IQFoil Fuselage 115";"p06240099115";"";"";"";"iQFOiL CLASS";"0";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"129,2600";"129,2600";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"";""
